Date,Block,Lure,Date.Lure.Set,Time,Expt,Site,Lat,Lon,Elevation,Osmoderma_spp,Elater_abruptus,Bycatch
7/31/2025,1,R-gamma-decalactone,31-May-25,12:50 PM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
7/31/2025,1,R-gamma-decalactone,31-May-25,9:07 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,2,0
7/31/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,4
7/31/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,2,2
7/31/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
7/31/2025,1,R-gamma-decalactone,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,6
8/1/2025,1,R-gamma-decalactone,31-May-25,9:20 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/1/2025,1,R-gamma-decalactone,31-May-25,9:10 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,1,1
8/1/2025,1,R-gamma-decalactone,31-May-25,12:50 PM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/1/2025,1,R-gamma-decalactone,31-May-25,9:07 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,2,0
8/1/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,4
8/1/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,2,2
8/1/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/1/2025,1,R-gamma-decalactone,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,6
8/2/2025,1,R-gamma-decalactone,31-May-25,9:20 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/2/2025,1,R-gamma-decalactone,31-May-25,9:10 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,1,1
8/2/2025,1,R-gamma-decalactone,31-May-25,12:50 PM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/2/2025,1,R-gamma-decalactone,31-May-25,9:07 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,2,0
8/2/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,4
8/2/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,2,2
8/2/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/2/2025,1,R-gamma-decalactone,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,6
8/3/2025,1,R-gamma-decalactone,31-May-25,9:20 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/3/2025,1,R-gamma-decalactone,31-May-25,9:10 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,1,1
8/3/2025,1,R-gamma-decalactone,31-May-25,12:50 PM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/3/2025,1,R-gamma-decalactone,31-May-25,9:07 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,2,0
8/3/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,4
8/3/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,2,2
8/3/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/3/2025,1,R-gamma-decalactone,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,6
8/4/2025,1,R-gamma-decalactone,31-May-25,9:20 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/4/2025,1,R-gamma-decalactone,31-May-25,9:10 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,1,1
8/4/2025,1,R-gamma-decalactone,31-May-25,12:50 PM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/4/2025,1,R-gamma-decalactone,31-May-25,9:07 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,2,0
8/4/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,4
8/4/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,2,2
8/4/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/4/2025,1,R-gamma-decalactone,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,6
8/5/2025,1,R-gamma-decalactone,31-May-25,9:20 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/5/2025,1,R-gamma-decalactone,31-May-25,9:10 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,1,1
8/5/2025,1,R-gamma-decalactone,31-May-25,12:50 PM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/5/2025,1,R-gamma-decalactone,31-May-25,9:07 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,2,0
8/5/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,4
8/5/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,2,2
8/5/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/5/2025,1,R-gamma-decalactone,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,6
8/6/2025,1,R-gamma-decalactone,31-May-25,9:20 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/6/2025,1,R-gamma-decalactone,31-May-25,9:10 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,1,1
8/6/2025,1,R-gamma-decalactone,31-May-25,12:50 PM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/6/2025,1,R-gamma-decalactone,31-May-25,9:07 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,2,0
8/6/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,4
8/6/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,2,2
8/6/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/6/2025,1,R-gamma-decalactone,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,6
8/7/2025,1,R-gamma-decalactone,31-May-25,9:20 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/7/2025,1,R-gamma-decalactone,31-May-25,9:10 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,1,1
8/7/2025,1,R-gamma-decalactone,31-May-25,12:50 PM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/7/2025,1,R-gamma-decalactone,31-May-25,9:07 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,2,0
8/7/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,4
8/7/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,2,2
8/7/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/7/2025,1,R-gamma-decalactone,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,6
8/8/2025,1,R-gamma-decalactone,31-May-25,9:20 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/8/2025,1,R-gamma-decalactone,31-May-25,9:10 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,1,1
8/8/2025,1,R-gamma-decalactone,31-May-25,12:50 PM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/8/2025,1,R-gamma-decalactone,31-May-25,9:07 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,2,0
8/8/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,4
8/8/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,2,2
8/8/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/8/2025,1,R-gamma-decalactone,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,6
8/9/2025,1,R-gamma-decalactone,31-May-25,9:20 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/9/2025,1,R-gamma-decalactone,31-May-25,9:10 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,1,1
8/9/2025,1,R-gamma-decalactone,31-May-25,12:50 PM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/9/2025,1,R-gamma-decalactone,31-May-25,9:07 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,2,0
8/9/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,4
8/9/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,2,2
8/9/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/9/2025,1,R-gamma-decalactone,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,6
8/10/2025,1,R-gamma-decalactone,31-May-25,9:20 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/10/2025,1,R-gamma-decalactone,31-May-25,9:10 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,1,1
8/10/2025,1,R-gamma-decalactone,31-May-25,12:50 PM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/10/2025,1,R-gamma-decalactone,31-May-25,9:07 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,2,0
8/10/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,4
8/10/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,2,2
8/10/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/10/2025,1,R-gamma-decalactone,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,6
8/11/2025,1,R-gamma-decalactone,31-May-25,9:20 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/11/2025,1,R-gamma-decalactone,31-May-25,9:10 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,1,1
8/11/2025,1,R-gamma-decalactone,31-May-25,12:50 PM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/11/2025,1,R-gamma-decalactone,31-May-25,9:07 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,2,0
8/11/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,4
8/11/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,2,2
8/11/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/11/2025,1,R-gamma-decalactone,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,6
8/12/2025,1,R-gamma-decalactone,31-May-25,9:20 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/12/2025,1,R-gamma-decalactone,31-May-25,9:10 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,1,1
8/12/2025,1,R-gamma-decalactone,31-May-25,12:50 PM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/12/2025,1,R-gamma-decalactone,31-May-25,9:07 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,2,0
8/12/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,4
8/12/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,2,2
8/12/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/12/2025,1,R-gamma-decalactone,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,6
8/13/2025,1,R-gamma-decalactone,31-May-25,9:20 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/13/2025,1,R-gamma-decalactone,31-May-25,9:10 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,1,1
8/13/2025,1,R-gamma-decalactone,31-May-25,12:50 PM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/13/2025,1,R-gamma-decalactone,31-May-25,9:07 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,2,0
8/13/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,4
8/13/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,2,2
8/13/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/13/2025,1,R-gamma-decalactone,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,6
8/14/2025,1,R-gamma-decalactone,31-May-25,9:20 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/14/2025,1,R-gamma-decalactone,31-May-25,9:10 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,1,1
8/14/2025,1,R-gamma-decalactone,31-May-25,12:50 PM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/14/2025,1,R-gamma-decalactone,31-May-25,9:07 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,2,0
8/14/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,4
8/14/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,2,2
8/14/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/14/2025,1,R-gamma-decalactone,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,6
8/15/2025,1,R-gamma-decalactone,31-May-25,9:20 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/15/2025,1,R-gamma-decalactone,31-May-25,9:10 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,1,1
8/15/2025,1,R-gamma-decalactone,31-May-25,12:50 PM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/15/2025,1,R-gamma-decalactone,31-May-25,9:07 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,2,0
8/15/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,4
8/15/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,2,2
8/15/2025,1,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,0
8/15/2025,1,R-gamma-decalactone,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644105,-77.927367,245.825562,0,0,6
6/1/2025,2,R-gamma-decalactone,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,1
6/1/2025,2,R-gamma-decalactone,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
6/1/2025,2,R-gamma-decalactone,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,10
6/1/2025,2,R-gamma-decalactone,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
6/1/2025,2,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,3
6/1/2025,2,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,1
6/1/2025,2,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,3
6/1/2025,2,R-gamma-decalactone,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
6/2/2025,2,R-gamma-decalactone,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,1
6/2/2025,2,R-gamma-decalactone,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
6/2/2025,2,R-gamma-decalactone,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,10
6/2/2025,2,R-gamma-decalactone,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
6/2/2025,2,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,3
6/2/2025,2,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,1
6/2/2025,2,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,3
6/2/2025,2,R-gamma-decalactone,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
6/3/2025,2,R-gamma-decalactone,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,1
6/3/2025,2,R-gamma-decalactone,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
6/3/2025,2,R-gamma-decalactone,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,10
6/3/2025,2,R-gamma-decalactone,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
6/3/2025,2,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,3
6/3/2025,2,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,1
6/3/2025,2,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,3
6/3/2025,2,R-gamma-decalactone,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
6/4/2025,2,R-gamma-decalactone,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,1
6/4/2025,2,R-gamma-decalactone,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
6/4/2025,2,R-gamma-decalactone,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,10
6/4/2025,2,R-gamma-decalactone,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
6/4/2025,2,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,3
6/4/2025,2,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,1
6/4/2025,2,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,3
6/4/2025,2,R-gamma-decalactone,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
6/5/2025,2,R-gamma-decalactone,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,1
6/5/2025,2,R-gamma-decalactone,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
6/5/2025,2,R-gamma-decalactone,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,10
6/5/2025,2,R-gamma-decalactone,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
6/5/2025,2,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,3
6/5/2025,2,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,1
6/5/2025,2,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,3
6/5/2025,2,R-gamma-decalactone,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
6/6/2025,2,R-gamma-decalactone,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,1
6/6/2025,2,R-gamma-decalactone,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
6/6/2025,2,R-gamma-decalactone,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,10
6/6/2025,2,R-gamma-decalactone,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
6/6/2025,2,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,3
6/6/2025,2,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,1
6/6/2025,2,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,3
6/6/2025,2,R-gamma-decalactone,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
6/7/2025,2,R-gamma-decalactone,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,1
6/7/2025,2,R-gamma-decalactone,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
6/7/2025,2,R-gamma-decalactone,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,10
6/7/2025,2,R-gamma-decalactone,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
6/7/2025,2,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,3
6/7/2025,2,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,1
6/7/2025,2,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,3
6/7/2025,2,R-gamma-decalactone,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
6/8/2025,2,R-gamma-decalactone,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,1
6/8/2025,2,R-gamma-decalactone,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
6/8/2025,2,R-gamma-decalactone,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,10
6/8/2025,2,R-gamma-decalactone,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
6/8/2025,2,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,3
6/8/2025,2,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,1
6/8/2025,2,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,3
6/8/2025,2,R-gamma-decalactone,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
6/9/2025,2,R-gamma-decalactone,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,1
6/9/2025,2,R-gamma-decalactone,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
6/9/2025,2,R-gamma-decalactone,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,10
6/9/2025,2,R-gamma-decalactone,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
6/9/2025,2,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,3
6/9/2025,2,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,1
6/9/2025,2,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,3
6/9/2025,2,R-gamma-decalactone,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
6/10/2025,2,R-gamma-decalactone,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,1
6/10/2025,2,R-gamma-decalactone,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
6/10/2025,2,R-gamma-decalactone,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,10
6/10/2025,2,R-gamma-decalactone,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
6/10/2025,2,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,3
6/10/2025,2,R-gamma-decalactone,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,1,1
